compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
quadro_negro	quadro_negro	quadro/n_negro/a	quadro	negro	36	4.7222	0.5133	2.5278	1.7318	2.9444	1.5665	lousa(26);quadro(16);quadro verde(6);quadro de giz(5);quadro preto(4);quadro branco(2);quadro de escola(2);quadro de escrever(2);quadro didático(1);louça(1);quadro para escrever(1);lousa negra(1);plano de escrita do professor(1);painel de ardósia(1);quadro de sala de aula(1);louza(1);quadro para giz(1);quadro grande(1);a(1);quadro de aula(1);aula(1);s(1);quadro escolar(1)
queda_livre	queda_livre	queda/n_livre/a	queda	livre	30	4.3667	0.9994	3.3333	1.1244	3.5333	1.0743	queda(10);queda constante(2);despencar(2);queda brusca(2);cair livremente(2);descida(1);gravitação sem atrito(1);despencar de valores(1);queda rápida(1);queda sem interrupções(1);caída rápida(1);queda sem desaceleração(1);descensão(1);queda sem auxílio para diminuir a velocidade(1);salto livre(1);sem freio(1);desabamento(1);decadencia(1);queda desequipado(1);cair sem ajuda alguma(1);queda desenfreada(1);queda longa(1);queda por um período prolongado(1);derrocada(1);salto sem paraquedas(1);queda sem diminuição do vetor velocidade(1);cair abruptamente(1);falencia(1);queda sem paraquedas(1);queda de uma posição alta(1);pular(1);despenhadeiro(1);colapso(1);desenfrado(1);a(1);pulo(1);queda abrupta(1);cair(1);queda sem obstáculo(1);queda vertiginosa(1);queda direta(1);franco despencar(1);descer(1);s(1);queda sem impedimentos(1);abismo(1);mql(1);mudança negativa abrupta(1);desabar(1);queda sem parar(1)
quinto_categoria	quinta_categoria	quinto/a_categoria/n	categoria	quinta	35	2.4857	1.4827	0.6571	0.9375	0.9714	1.0428	ruim(15);baixa qualidade(10);péssima qualidade(8);mal feito(4);qualidade ruim(2);vulgar(2);sem valor(2);má qualidade(2);péssimo(1);de baixa qualidade(1);baixíssima qualidade(1);categoria duvidosa(1);sem utilidade(1);porcaria(1);de má qualidade(1);miserável(1);indesejável(1);de pouca qualidade(1);pouca qualidade(1);comum(1);qualidade pobre(1);pessimo(1);inferior(1);segunda mão(1);baixa categoria(1);de má reputação(1);chinelo(1);sem qualidade(1);insatisfatório(1);pífio(1);a(1);ralé(1);pobre(1);baixo nível(1);s(1);horrível(1);algo ruim(1);tosco(1)
rede_social	rede_social	rede/n_social/a	rede	social	23	3.3043	1.0196	4.5217	0.7305	3.3478	1.2652	rede de contatos(3);rede(2);rede de amizades(2);site de relacionamento(2);comunidades virtuais(2);sites de relacionamento(2);grupo virtual(1);website social(1);rede de relacionamento(1);site(1);comunidades online(1);social na internet(1);relacionamento virtual(1);conexões virtuais(1);teia social(1);local de compartilhamento(1);organização social(1);sites de comunicação social(1);malha social(1);internet(1);local de entretenimento(1);site de relacionamentos(1);website(1);rede de vivência(1);redes de pessoas(1);comunidades na internet(1);redes de comunicação online(1);social network(1);grupo na internet(1);rede de pessoas(1);facebook(1);estrutura social(1);sites de interação(1);network social(1);conexões sociais(1);a(1);conexão virtual entre pessoas(1);sites de amizades(1);na internet(1);s(1);mídia social(1);conexão social(1)
regime_político	regime_político	regime/n_político/a	regime	político	29	3.8276	1.0025	4.8966	0.3099	4.0345	1.0171	sistema político(9);forma de governo(6);governo(5);regime de governo(3);modo de governo(3);organização política(2);regime governamental(2);regime(2);política(2);tipo de governo(2);constituição(2);medidas políticas(1);politica(1);campanha política(1);metodologia politica(1);doutrina política(1);modo de governar(1);democracia(1);aristocracia(1);estrutura política(1);regência(1);forma de governar(1);oligarquia(1);forma de regimento(1);estrutura da ideologia política(1);organização da forma de governo(1);poder(1);meio de governo(1);partido(1);tipo de organização do estado(1);estratégia de governo(1);modelo político(1);sistema de governo(1);estado(1);a(1);federação(1);organização do estado(1);visão política(1);domínio(1);s(1);república(1);monarquia(1)
relógio_analógico	relógio_analógico	relógio/n_analógico/a	relógio	analógico	27	5.0000	0.0000	4.7037	0.6086	4.9259	0.2669	relógio(12);relógio de ponteiro(8);relógio de ponteiros(6);relógio não digital(5);relógio mecânico(3);relogio de ponteiro(3);relógio antigo(2);timer analógico(1);ponteiros(1);relógio clássico(1);medidor de tempo(1);relógio com ponteiros(1);relógio solar(1);relogio não digital(1);relogio comum(1);relogio antigo(1);relógio digital(1);tempo(1);relógio de parede(1);cuco(1);a(1);s(1);relógio de pulso(1);horas(1);relógio que é analógico(1)
relógio_biológico	relógio_biológico	relógio/n_biológico/a	relógio	biológico	27	2.2963	1.4362	4.5926	0.6939	2.1852	1.7329	relógio interno(3);tempo biológico(2);relógio do corpo(2);ciclo biológico do sono(1);percepção temporal do corpo(1);rotina corporal(1);tempo do corpo(1);bom senso biologico(1);controlador do metabolismo(1);necessidade(1);relógio orgânico(1);ritmo fisiológico(1);horário biológico(1);tempo biologico(1);relógio corporal(1);despertador biológico(1);ritmo de vida(1);mecânica do organismo(1);ciclo de processos fisiológicos(1);funcoes do cropo que são ditadas por condicoes e caracteristicas organicas(1);metabolismo(1);ciclo circadiano(1);ciclo natural(1);tempo do organismo(1);processo humano(1);ciclo biologico(1);tempo de vida(1);função vital(1);ciclo diário(1);ritmo circadiano(1);pontualidade natural(1);medidor biologico(1);ciclo do sono(1);cronômetro interno(1);relogio do corpo humano(1);processo periódico biológico(1);chamado da natureza(1);relógio humano(1);rotina biológica(1);relógio natural(1);a(1);horario de sono(1);funcionamento fisiológico(1);vitalidade(1);ciclo corporal(1);percepção humana de tempo(1);comportamento fisiológico do organismo(1);rotina(1);s(1);mecanismo do corpo humano(1);instinto(1);sensação de passar do tempo(1);tempo de processo(1);programação(1)
reta_final	reta_final	reta/n_final/a	reta	final	34	0.7059	0.8359	3.4706	1.8130	1.1765	1.2424	fim(6);perto do fim(4);término(4);final(4);desfecho(4);parte final(4);última etapa(3);chegada(3);acabando(2);conclusão(2);última parte(2);finaleira(2);finalização(2);fim da linha(2);última fase(2);etapa final(2);conclusão da trajetória(1);fim esta proximo(1);ultima etapa(1);fim de prazo(1);últimas etapas(1);proximo do fim(1);termino(1);quase no fim(1);momentos antes ão fim(1);parte do fim(1);última chance(1);últimos tempos(1);começo do fim(1);perto do término(1);ponto de chegada(1);próximo ão fim(1);linha de chegada(1);fase final(1);quase acabando(1);útlima etapa(1);finalera(1);última reta(1);próximo do fim(1);a(1);tempos finais(1);limite de tempo(1);período final(1);momentos finais(1);s(1);últimos momentos(1);ultimo gás(1)
roda_gigante	roda_gigante	roda/n_gigante/a	roda	gigante	26	4.3462	0.8458	4.5385	0.7060	4.1923	0.8010	brinquedo(5);roda(3);brinquedo de parque(3);grande roda(3);atração(3);roda panorâmica(3);roda grande(2);gira gira(2);brinquedo de parque de diversão(2);brinquedo circular de parque(1);roda giratoria grande(1);brinquedo para diversão(1);brinquedo de parque de diversões(1);montanha russa(1);roda enorme(1);brinquedo de um parque de diversões(1);entretenimento(1);diversão(1);brinquedo circular(1);roda grande que gira(1);brinquedo giratório(1);roda que gira(1);atração circular de parque(1);roda giratoria(1);s(1);brinquedo de parques(1);brinquedo gigante(1);rodão(1);atração do parque de diversões(1);carrossel(1);roda de parque de diversões(1);a(1);brinquedo de roda(1);atração grande em formato de roda(1);circulo que gira(1);brinquedo grande(1);brinquedo que é uma roda giratória muito grande, levando pessoas ão longo de sua circunferência(1);brinquedo que roda(1);roda para crianças(1);brinquedo em parque de diversões(1);roda panoramica(1)
roleta_russo	roleta_russa	roleta/n_russo/a	roleta	russa	25	1.2400	1.1284	0.1600	0.3742	0.2800	0.4583	jogo de azar(5);suicídio(2);roleta soviética(2);loteria(2);jogo de probabilidades(1);sem controle(1);na sorte(1);testar a sorte(1);loucura(1);aleatoriedade(1);furdúncio(1);jogo(1);dúvida(1);vai ou racha(1);sorteio(1);mistura imprevisível(1);ao acaso(1);roleta da rússia(1);sorte(1);testar o acaso(1);insanidade(1);jogo mortal(1);mistura(1);aposta arriscada(1);alto risco(1);teste de risco(1);beco sem saida(1);confusão(1);roleta de chances(1);roleta da morte(1);variedade(1);evento imprevisível(1);situação perigosa(1);a(1);evento aleatório(1);jogo arriscado(1);jogo arriscado de sorte(1);aposta(1);perigo(1);surpresa(1);s(1);jogo de chances(1);maluquice(1);jogo da morte(1)
saia_justo	saia_justa	saia/n_justo/a	saia	justa	31	0.2581	0.5755	0.6774	0.9447	0.3871	0.6672	situação difícil(8);situação complicada(7);constrangimento(6);situação constrangedora(5);problema(4);situação embaraçosa(3);vergonha(3);complicação(3);embaraço(2);situação delicada(2);pressão(2);situação desconfortável(2);enrascada(2);situação vergonhosa(2);aperto(2);embaraçamento(1);mal entendido(1);corda bamba(1);dificuldade, vergonha, timidez, situação delicada(1);pente fino(1);difícil decisão(1);dificuldade(1);situação constangedora(1);enrrascada(1);dificuldade em andar (porque a saia é muito justa)(1);sem saída(1);situação(1);cilada(1);a(1);decisão difícil(1);situação inconveniente(1);situação chata(1);s(1);opções ruins(1);em duvida(1)
sala_cirúrgico	sala_cirúrgica	sala/n_cirúrgico/a	sala	cirúrgica	31	4.8387	0.3739	4.4194	0.7199	4.4839	0.7244	sala de cirurgia(14);sala de operação(8);sala de operações(7);ambulatório(2);sala para cirurgias(2);local de cirurgia(2);sala(2);sala de operações cirúrgicas(1);lugar de operaçoes(1);quarto cirúrgico(1);compartimento de cirurgia(1);sala esterilizada(1);mesa de operações(1);comodo operatório(1);local de médicos(1);sala asséptica(1);hospital(1);sala hospitalar(1);sala de cirugia(1);local a ser realizado cirurgias(1);centro de cirurgias(1);medicina(1);onde se faz cirurgia(1);sala para cirurgia(1);cirurgia(1);bloco cirúrgico(1);ala cirúrgica(1);consultório cirúrgico(1);sala onde são realizadas cirurgias(1);ambiente de cirurgia(1);lugar de cirurgias(1);salas de cirurgia(1);a(1);lugar para operações(1);uti(1);s(1);local que ocorre cirurgia(1);lugar de intervençoes medicas(1)
salão_paroquial	salão_paroquial	salão/n_paroquial/a	salão	paroquial	22	4.4545	0.9117	4.9091	0.2942	4.5455	0.8004	salão da igreja(7);paróquia(4);salão(4);igreja(4);salão da paróquia(3);salão de festas da igreja(2);salão de festas(2);paroquia(2);sala administrativa da igreja(1);salão pertencente a paróquia(1);pavilhão(1);salão provinciano(1);administração da paróquia(1);salão de eventos da igreja(1);centro de eventos paroquial(1);salão comunal(1);sala paroquial(1);salão da paroquia(1);salão religioso(1);salão de igreja(1);local de encontro informal dos fiéis(1);auditório paroquial(1);a(1);sala(1);salão canonico(1);s(1);sede da paróquia(1)
sangue_azul	sangue_azul	sangue/n_azul/a	sangue	azul	29	1.4138	1.3763	0.2414	0.5766	0.3448	0.6695	nobreza(13);realeza(8);nobre(5);sangue nobre(4);sangue real(4);rico(3);riqueza(2);superior(2);liderança(2);sangue fino(1);distinção(1);aptidude a relação humana(1);de origem nobre(1);privilegiado(1);nobilidade(1);pureza(1);classe alta(1);herança real(1);torcedor do gremista(1);real(1);sangue de alguém que pertence a realeza(1);sangue de realeza(1);aptitude a liderança(1);membro da realeza(1);alguém da mais alta classe(1);elite(1);majestade(1);oriundo de família nobre(1);sangue da nobreza(1);ligação com a realeza(1);espirito nobre(1);destaque(1)
sangue_frio	sangue_frio	sangue/n_frio/a	sangue	frio	28	1.0357	1.1380	1.1786	1.3068	0.7500	0.9670	sem emoção(5);sem piedade(5);cruel(5);calmo(3);frieza(3);sem remorso(3);friamente(2);calmamente(2);calma(2);sem remorsos(1);premeditado(1);lógico(1);sem pena(1);não se preocupa com nada(1);sem sentimentos(1);sobriedade(1);de modo sumário(1);indiferente(1);sem dó(1);insensivelmente(1);planejado(1);s(1);sem medo(1);tranquilamente(1);serenidade(1);inconsequente(1);sem emoções(1);tranquilo(1);sem misericórdia(1);impiedosamente(1);sem arrependimentos(1);a(1);direta(1);precisão(1);sem achar errado(1);brutalmente(1);impiedoso(1);maudade(1);sem hesitação(1);com indiferença(1);alto controle emocional(1)
sangue_quente	sangue_quente	sangue/n_quente/a	sangue	quente	31	1.0000	0.9661	1.2258	1.1168	0.9032	0.9783	irritado(6);raiva(4);brabo(4);nervoso(3);impaciência(3);irritabilidade(3);raivoso(2);ira(2);esquentado(2);passional(2);temperamento forte(2);destemido(1);que se irrita facilmente(1);temperamento esquentado(1);sortudo(1);emotivo(1);paixão(1);bravo(1);ódio(1);ser emotivo(1);irritável(1);não racional(1);enervado(1);cabeça quente(1);audaz(1);emoções à flor da pele(1);ímpeto(1);pessoa sem autocontrole(1);sangue nos olhos(1);fúria(1);personalidade forte(1);ardente(1);enérgico(1);ousado(1);pessoa nervosa(1);inconsequente(1);caloroso(1);sem paciência(1);arretado(1);afetivo(1);com raiva(1);alterado(1);ser nervoso(1);a(1);pavio curto(1);impaciente(1);estressado(1);pavil curto(1);descontrolado(1);s(1);temperamento(1);agitado(1);levado pelos sentimentos ão invés de a razão(1);enraivecido(1);estourado(1)
secretário_eletrônico	secretária_eletrônica	secretário/n_eletrônico/a	secretária	eletrônica	22	2.1364	1.6123	4.7273	0.4558	2.5909	1.5325	resposta automática(2);atendedor automático(2);telefone(2);automação(2);secretária digital(2);gravador(2);caixa de mensagens(1);recebedor de mensagens(1);atendedor de chamadas(1);gravador de chamadas perdidas(1);caixa postal do telefone(1);caixa postal eletronica(1);máquina que atende telefones automaticamente(1);caixa postal de voz(1);atendedor telefônico(1);dispositivo eletrônico(1);agenda de recados(1);atendente automatizada(1);mecanismo(1);caixa de menssagens(1);robo(1);auto respondedor(1);máquina que arquiva recados telefonicos(1);função do telefone que guarda recados(1);mensagem automatica(1);correio de voz(1);secretaria virtual(1);secretária virtual(1);porta voz de tomada(1);caixa postal(1);mensagem de voz(1);gravador de mensagens telefônicas(1);secretaria automática(1);a(1);gravadas(1);máquina de respostas(1);s(1);caixa de mensagem(1);robô(1);aparelho eletronico que funciona como uma secretaria(1);mensagens de voz(1)
segundo_intenção	segundas_intenções	segundo/a_intenção/n	intenções	segundas	28	4.8214	0.4756	1.7500	1.2946	2.1786	1.4670	malícia(6);más intenções(5);intenções maliciosas(5);outras intenções(3);interesse(2);má fé(2);objetivos ocultos(2);intenções ocultas(2);maldade(2);motivos oculto(1);tramando algo(1);intenções sexuais(1);outros interesses(1);motivos ulteriores(1);perversão(1);motivações escusas(1);intenções não muito claras(1);safadeza(1);saliência(1);insinuações(1);malicioso(1);conflito de interesse(1);inteções maldosas(1);intenções escusas(1);intenções a mais que o esperado(1);intenções eróticas(1);intenções veladas(1);intenções libidinosas(1);intenções dúbias(1);interesses alheios ão superficial(1);motivo ulterior(1);interesseiro(1);interesses(1);quer algo a mais(1);intenções geralmente não tão corretas(1);dúbias intenções(1);a(1);sacanagem(1);motivos secundários(1);motivações ulteriores(1);não revelado(1);s(1);intenções não objetivas(1);intenções obscuras(1);inteções maliciosas(1);segundas ideias(1)
segundo_plano	segundo_plano	segundo/a_plano/n	plano	segundo	44	1.7273	1.3183	2.1591	1.4933	1.6591	1.3800	não prioritário(6);secundário(4);de lado(4);menos importante(3);segunda opção(3);sem importância(3);plano b(3);não principal(2);não é prioridade(2);baixa prioridade(2);sem prioridade(2);deixado para depois(2);menor importância(2);postergado(2);plano de fundo(2);não essencial(1);postergar(1);com baixa prioridade(1);pouco importante(1);menor(1);menor prioridade(1);segunda prioridade(1);sem relevância(1);pouca prioridade(1);relegar(1);esquecidos(1);alternativa(1);não tão importante(1);nos bastidores(1);que ficou para ser feito depois(1);que não recebe toda atenção(1);que é deixado de lado(1);pouco relevante(1);plano menos importante(1);por trás(1);segunda escolha(1);preterição(1);questão secundária(1);fora da atenção(1);baixa relevância(1);não primário(1);para outra hora(1);secundario(1);que não é prioridade(1);deixar de lado(1);em espera(1);fora do foco(1);fora de cena(1);pouca consideração(1);para depois(1);a(1);relegado(1);deixado pra depois(1);desprezar(1);depois(1);plano secundário(1);menos importância(1);para trás(1);retaguarda(1);segundo lugar(1);de menor importância(1);algo que foi ignorado(1);pano de fundo(1);com menor prioridade(1);s(1);pôr num plano inferior(1);algo que está por trás(1);esquecido(1);menos prioritário(1)
sentença_judicial	sentença_judicial	sentença/n_judicial/a	sentença	judicial	26	4.7692	0.4297	5.0000	0.0000	4.7692	0.4297	decisão judicial(7);sentença(7);julgamento(4);decisão(2);pena judicial(2);veredicto(2);lei(2);parecer judicial(1);pronunciamento(1);resultado do juiz(1);decisão de uma corte judiciária(1);parecer jurídico(1);decisão de uma corte em relação a um caso(1);veredito(1);veredito judicial(1);decisão feita pelo juiz(1);encargo judicial(1);sentença do juri(1);pena(1);veredicto através de processo judiciário formal(1);penalidade(1);sanção(1);réu culpado(1);condenação(1);punição(1);sentença jurídica(1);ordem(1);parecer(1);sentença legal(1);decisão da justiça(1);a(1);decisão do juíz(1);acórdão(1);decreto(1);s(1);sentença do juiz(1);determinação(1);sentença da justiça(1)
sexto_sentido	sexto_sentido	sexto/a_sentido/n	sentido	sexto	25	3.4000	1.2583	0.9600	1.0599	1.4000	1.2583	intuição(15);pressentimento(8);premonição(4);instinto(4);percepção(3);sentimento(2);percepção extra sensorial(2);percepção sobrenatural(1);sensiblidade(1);ciência(1);dejavu(1);intuinção(1);sensibilidade(1);alta sensibilidade(1);esp(1);impulso natural(1);sentido intuitivo(1);sinal(1);desconfiança(1);mediunidade(1);percepção aguçada(1);sensação(1);palpite(1);percepção extrassensorial(1);clarevidência(1)
sinal_verde	sinal_verde	sinal/n_verde/a	sinal	verde	34	2.5882	1.4795	1.0588	1.1266	1.4118	1.2090	aprovação(14);permissão(11);autorização(10);liberação(7);aval(5);ok(3);ratificação(2);consentimento(2);confirmação(2);siga em frente(1);concordância(1);liberado(1);carta branca(1);liberdade(1);verificação(1);autorizar(1);permissão para seguir em frente(1);s(1);positivo(1);dizer sim(1);sinal de que pode se seguir(1);veredito positivo(1);passe livre(1);anuência(1);okay(1);aceite(1);sinal aberto(1);sinal positivo(1);assentimento(1);a(1);ordem(1);aprovar(1);consentir(1);concessão(1)
sistema_político	sistema_político	sistema/n_político/a	sistema	político	23	4.5217	0.6653	4.7826	0.4217	4.3913	0.7223	política(7);forma de governo(5);organização política(4);governo(4);sistema de governo(3);constituição(2);administração politica(1);característica de governar(1);gerencia(1);administração política(1);organização governamental(1);sistema que é político(1);estrutura política(1);regime(1);aparato político(1);tipo de governo(1);capitalista(1);sociedade(1);modelo governamental(1);estrutura governamental(1);modo de governo(1);modus político(1);estado(1);a(1);politicagem(1);s(1);legislação(1);método político(1);sistema estatal(1)
sétimo_arte	sétima_arte	sétimo/a_arte/n	arte	sétima	27	4.7778	0.4237	1.9259	1.8382	2.2963	1.7501	cinema(25);filmes(8);filme(6);cinematografia(5);a(1);tela grande(1);indústria cinematográfica(1);artes sênicas(1);arte cinemática(1);pelicula(1);s(1);arte(1);artes audiovisuais(1);arte classica(1);grande arte(1);arte cinematográfica(1)
tapete_vermelho	tapete_vermelho	tapete/n_vermelho/a	tapete	vermelho	30	3.7667	1.3566	4.1667	1.1472	3.7000	1.2077	oscar(5);entrada(4);tapete da fama(3);passarela(3);recepção(2);tapete(2);tapete dos famosos(2);premiação(2);celebridades(1);tapete de cerimônia(1);tapete de estrelas(1);ambiente de luxo(1);tapete por onde passam as celebridades(1);gala(1);passam famosos(1);entrada em premiações(1);entrega de premios(1);capacho vermelho(1);chiqueza(1);piso de nobres(1);tapete de festa(1);tapete diferenciado(1);tapete de honra(1);luxo(1);cerimônia importante(1);tapete dos vips(1);tapete do oscar(1);entrada do evento(1);prêmios da academia(1);recepção glamourosa(1);corredor de entrada(1);destaque(1);frente(1);tapete de famosos(1);chegada com estilo(1);tapeçaria vermelha(1);caminho vermelho(1);lugar de prestigio(1);chegada(1);premiação (cinema, musica, televisão)(1);a(1);evento importante(1);tapete de desfile(1);boas vindas(1);entrada de eventos(1);tapete de recepção(1);tapete que leva a algum evento importante(1);s(1);passarela vermelha(1);tapete dos destaques(1);caminho de estrelas(1);chão de estrelas(1)
tartaruga_marinho	tartaruga_marinha	tartaruga/n_marinho/a	tartaruga	marinha	37	5.0000	0.0000	5.0000	0.0000	5.0000	0.0000	tartaruga do mar(19);tartaruga(16);tartaruga que vive no mar(7);animal marinho(5);réptil marinho(4);quelônio marinho(2);tartaruga do oceano(2);cheloniidae(2);tartaruga de água salgada(2);cágado(2);réptil(1);tartaruga de oceano(1);espécide de tartaruga(1);animal do mar(1);tartaruga de mar(1);réptil dos mares(1);tartaruga de agua(1);tartaruga oceânica(1);mar(1);animal(1);tartaruga de ambiente marítimo(1);tartaruga vinda do mar(1);a(1);tartaruga não terrestre(1);cágado do mar(1);s(1);tartaruga aquática(1)
tela_plano	tela_plana	tela/n_plano/a	tela	plana	25	5.0000	0.0000	5.0000	0.0000	4.9600	0.2000	tela reta(6);lcd(5);tela(4);tela sem curvatura(3);tela lisa(3);tela fina(3);ecrã(2);visor plano(2);tecnologia(1);superfície reta(1);televisão(1);tela sem concavidade(1);tela que é plana(1);ecrã plano(1);tela grande(1);televisão hd(1);qualidade(1);plasma(1);vidro liso(1);flat screen(1);tela de led(1);monitor de alta definição(1);tela de plasma(1);televisão fina(1);monitor plano(1);monitor(1);a(1);widescreen(1);tela lcd(1);tv sem tubo(1);s(1);tela flat(1);tela gigante(1);tela de lcd(1)
tempo_real	tempo_real	tempo/n_real/a	tempo	real	33	3.8485	0.8704	3.1212	1.1926	2.8788	1.3638	ao vivo(21);ao mesmo tempo(4);simultâneo(4);instantâneo(3);na mesma hora(3);imediato(3);instantaneamente(2);sem espera(2);simultaneamente(2);imediatamente(1);momento real(1);em carne e osso(1);a(1);velocidade(1);no momento em que acontece(1);atualizado(1);atualizado na velocidade que a informação se torna disponível(1);sem demora(1);concorrente(1);algo que está acontecendo agora(1);tempo corrente(1);neste momento(1);atualização para se estar o mais próximo possível da realidade(1);simultaneo(1);live(1);neste instante(1);na integra(1);atual(1);exato momento(1);no mesmo instante(1);pessoalmente(1);presente momento(1);fidedigno(1);no momento(1);concorrentemente(1);na hora(1);síncronismo(1);s(1);agora(1);no exato momento em que algo está acontecendo(1)
terceiro_idade	terceira_idade	terceiro/a_idade/n	idade	terceira	31	4.0968	0.9783	1.6129	1.2826	1.7742	1.2030	velhice(17);idoso(11);velho(6);melhor idade(6);idosos(5);idade avançada(4);ancianidade(1);meia idade(1);geriatria(1);fase da vida(1);de idade(1);flor da idade(1);idósos(1);grupo de idósos(1);pessoa velha(1);maior idade(1);pessoa idosa(1);fim da vida(1);envelhecimento(1);senioridade(1);aposentadoria(1);ancião(1);a(1);qualidade do idoso(1);s(1)
terceiro_pessoa	terceira_pessoa	terceiro/a_pessoa/n	pessoa	terceira	25	3.7200	1.1000	2.1200	1.8556	2.2800	1.4866	ele(7);outro(3);referente(3);ela(2);de quem se fala(2);pessoa externa(2);pessoa gramatical(2);terceiro indivíduo(2);outra pessoa(2);individuo que não participa do dialogo(1);observador(1);pessoa qualquer(1);pessoa alheia às da situação específica(1);distante(1);terceira entidade(1);primeira pessoa(1);outro, um terceiro no fato narrado(1);s(1);terceira(1);narrativa(1);autor afastado da história(1);entidade a parte(1);pessoa que fala(1);aquele de quem se fala(1);terceiro sujeito(1);eles/elas(1);modo impessoal(1);a(1);ele/ela(1);individuo distante(1);ele (a)(1);eles(1);mensagem(1);pessoa de quem se fala(1);narrador externo(1);terceira pessoa gramatical(1);narrador onisciente(1)
tiro_livre	tiro_livre	tiro/n_livre/a	tiro	livre	27	1.5926	1.5995	3.0741	1.6391	1.6667	1.4142	falta(11);cobrança de falta(8);chute(4);infração(2);arremesso livre(2);chute ão gol(2);arremesso(1);cobrança livre(1);tiro de cobrança(1);chute de bola parada(1);tiro(1);modalidade esportiva(1);penalidade(1);batida de falta(1);pênalti(1);tiro sem obstaculos(1);lance(1);a(1);livre(1);punição(1);chute livre(1);chutar a bola sem barreira(1);bola parada(1);cobrança(1);tiro sem barreitas(1);chute de fora da área(1);tiro direto(1);chute de cobrança(1);jogada desempedida(1);lance livre(1);s(1);chute sem obstáculos(1);arremesso sem barreira(1);chute direto(1)
trabalho_braçal	trabalho_braçal	trabalho/n_braçal/a	trabalho	braçal	34	4.7941	0.4104	3.2941	1.1685	3.5882	1.0185	trabalho manual(12);esforço físico(6);trabalho pesado(6);trabalho físico(6);trabalho de força(2);trabalho que exige força(2);trabalho com os braços(2);trabalho duro(2);manufatura(2);trabalho(2);tarefas de grande esforço físico(1);trabalho que exige esforço(1);trabalho feito com as mãos(1);trabalho prático(1);trabalho menial(1);força bruta(1);trabalho na mão(1);serviço braçal(1);trabalho onde necessita força(1);esforço manual(1);empenho de força de trabalho(1);trabalho árduo(1);trabalho com uso de força bruta(1);utiliza o próprio corpo(1);trabalho fisico(1);trabalho que não se usa artifícios mentais pesados(1);tarefa física(1);trabalho bruto(1);mão de obra(1);trabalho de esforço físico(1);monotono(1);labuta(1);trabalho de esforço(1);a(1);trabalho não intelectual(1);exaustivo(1);exercício bruto(1);trabalho penoso(1);s(1);trabalho à mão(1)
trabalho_escravo	trabalho_escravo	trabalho/n_escravo/a	trabalho	escravo	35	4.7429	0.5054	4.4286	0.9167	4.2571	1.0387	trabalho forçado(16);escravidão(12);trabalho não remunerado(6);servidão(5);serviço escravo(2);exploração(2);trabalho de escravos(2);escravatura(2);trabalho sem remuneração(2);trabalho invonluntario(1);trabalho degradante(1);sem salario(1);trabalho exacerbado(1);trabalho servil(1);trabalho mal remunerado(1);trabalho manual exploratório(1);trabalho involuntário(1);escravizar(1);trabalho prisional(1);trabalho não pago(1);explorar(1);privação de liberdade(1);escravagismo(1);assalariado(1);esforço obrigatório(1);escravismo(1);trabalho mal remunerado (ou não remunerado)(1);a(1);trabalho em condições degradantes(1);trabalho feito por escravos(1);s(1);subserviência(1);trabalho excessivo(1)
vaca_louco	vaca_louca	vaca/n_louco/a	vaca	louca	27	1.4444	1.3681	1.2593	1.1633	1.2963	1.1706	doença(13);encefalopatia espongiforme bovina(7);doença bovina(3);doença da vaca louca(3);febre bovina(2);gripe suína(2);gripe aviária(2);doença da vaca(2);agente patogênico(1);príons(1);epidemia(1);enfermidade(1);encefalopatia(1);doença grave(1);encefalopatia espongiforme do gado(1);bovino louco(1);virose(1);encefalopatia espongiforme(1);tipo de doença(1);vaca maluca(1);sei la(1);encefalopatia bovina(1);vaca doida(1);febre da vaca(1);virus(1);infeccção(1);tipo de virus(1);espongiforme(1);bse(1);a(1);problema de saúde pública(1);dença da vaca louca(1);crise(1);s(1);patologia(1)
vinho_branco	vinho_branco	vinho/n_branco/a	vinho	branco	26	5.0000	0.0000	2.9615	1.1826	3.4231	0.9021	vinho(8);vinho de uva branca(4);bebida alcoólica(4);bebida(4);vinho não tinto(3);espumante(2);vinho feito com uvas verdes(1);vinho esbranquiçado(1);bebida de uva fermentada(1);vinho doce(1);vinho gelado(1);bebida feita da uva(1);vinho de bago de uva(1);branco(1);vinho transparente(1);vinho sem casca de uva(1);bebida alcoólica que vem da uva sem casca(1);alvarinho(1);vinho amarelo(1);vinho claro(1);entorpecente(1);bebida alcoolica(1);vinho de cor branca(1);bebida alcoólica de coloração branca(1);vinho não rosé(1);a(1);vinho de cor amarelada(1);vinho suave(1);vinho tinto(1);vinho de coloração esbranquiçada(1);vinho que vem do suco da uva sem a casca(1);s(1);fermentado(1);vinho que não é tinto(1);vinho de uva sem casca(1)
