compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
primeiro_mão	primeira_mão	primeiro/a_mão/n	mão	primeira	34	0.5000	0.9614	3.0882	1.6024	0.9118	0.8300	novidade(5);exclusividade(4);inédito(4);primeiro(4);antes de todos(3);exclusivo(2);antes dos outros(2);antes de todo mundo(2);antecipadamente(2);primeiramente(2);primeiro lugar(2);prioridade(2);diretamente da fonte(2);diferentona(1);de cara(1);exclusiva(1);imediatamente(1);informação direta(1);pessoalmente(1);pioneiro(1);diretamente(1);primeiro a saber(1);sem intermediário(1);de imediato(1);em primeiro lugar(1);pioneiro a disponibilizar algo(1);antes(1);pela primeira vez(1);evidência(1);provisoriamente(1);primeiro vez(1);de primeira(1);principal(1);novo(1);furo(1);rápido(1);diretamente do local ocorrido(1);no local(1);notícia quente(1);de fonte que presenciou(1);a(1);direta(1);presente(1);obtido sem fontes externas(1);direto(1);antes dos demais(1);scoop(1);s(1);pioneiramente(1);com ineditismo(1);bem feito(1);inedito(1);primeira coisa a ser feita(1)
primeiro_necessidade	primeira_necessidade	primeiro/a_necessidade/n	necessidade	primeira	38	4.7105	0.6939	3.6316	1.1252	3.7632	1.1725	prioridade(15);essencial(4);prioritário(2);necessidade primordial(2);principal necessidade(2);necessidade principal(2);necessidade básica(2);necessidade urgente(2);importante(2);maior prioridade(2);necessário(2);maior necessidade(2);primeira vontade(1);coisa de maior importância(1);necessidade máxima(1);necessidades(1);máxima necessidade(1);meta(1);principal urgência(1);necessidades primárias(1);necessidades essenciais(1);necessidade vital(1);necessidade primeira(1);primeira opção(1);necessidade primária(1);sobrevivência(1);s(1);carência primordial(1);primordial(1);necessidade humana(1);tarefas de muita importância(1);necessidades padroes(1);necessidade prioritaria(1);mais importante necessidade(1);item prioritário(1);necessidade essencial(1);necessidades básicas(1);necessidades vitais(1);necessidade mais importante(1);de vital importância(1);vital(1);necessidades basicas(1);prioridades(1);precedência(1);a(1);que possui preferência(1);básico(1);de suma importância(1);aquilo que não se pode dispensar(1);necessidades prioritarias(1);fundamental(1);urgência(1);necessidades fisiológicas indispensáveis(1);algo extremamente necessário(1);basico(1)
primeiro_dama	primeira_dama	primeiro/a_dama/n	dama	primeira	34	3.8235	1.2666	1.2647	1.0818	1.7059	1.4255	esposa do presidente(9);esposa do governante(5);esposa de político(3);mulher do presidente(2);esposa de um governante(2);esposa de governante(2);rainha(2);esposa(2);mulher do governante(2);esposa de autoridade(2);esposa do chefe do poder executivo(1);dama oficial do governo(1);esposa de uma autoridade(1);alguém que ocupa um alto cargo(1);esposa de quem comanda(1);mulher de governante(1);madrinha de casamento(1);esposa de alguem com cargo importante(1);primeira dama(1);mulher do prefeito(1);mulher importante(1);esposa de algum político(1);esposa de homem(1);esposa da autoridade(1);esposa de um cargo(1);acompanhante de um governante(1);cônjuge do presidente(1);contrario de primeiro ministro(1);esposa de um presidente(1);cônjuge de autoridade política(1);mulher do primeiro ministro(1);s(1);esposa do executivo(1);esposa do prefeito(1);mulher do chefe(1);esposa do chefe político(1);primeira esposa(1);mulher casada com uma autoridade(1);princesa(1);pessoa requintada(1);esposa do representante nacional(1);mulher do chefe político(1);esposa do representante do país(1);a(1);esposa de representante(1);conjuje do governante(1);dama do governante(1);esposa do manda chuva(1);casada com político(1);conjugê do presidente(1)
primeiro_ministro	primeiro_ministro	primeiro/a_ministro/n	ministro	primeiro	26	4.6538	0.8918	2.6538	1.4406	2.8846	1.5054	chefe de estado(5);ministro principal(3);presidente(3);cargo político(3);governante(3);chefe de governo(3);principal ministro(2);chanceler(2);chefe do parlamento(1);politico(1);posição de prestígio no meio político(1);premiê(1);premier(1);parlamentário(1);ministro geral(1);líder político(1);mais importante ministro(1);mandante do país(1);ministro(1);ministro chefe(1);político(1);principal ministro de um país(1);chefe do executivo(1);poder executivo(1);representante do governo(1);líder(1);autoridade(1);líder do congresso(1);a(1);chefe do parlamentarismo(1);ministro de uma país(1);pessoa importante(1);líder de governo(1);quase presidente(1);s(1);chefe do estado(1);eleito do povo(1);que governa(1)
primeiro_plano	primeiro_plano	primeiro/a_plano/n	plano	primeiro	33	1.9394	1.6190	3.1818	1.2858	2.2424	1.3926	prioridade(9);destaque(5);foco(5);prioritário(3);principal(3);importante(3);à mostra(2);primeiro lugar(2);plano a(2);plano principal(2);dianteira(1);em primeiro lugar(1);vanguarda(1);na esfera do perceptível(1);primeira mão(1);indispensável(1);evidente(1);enfoque(1);câmera próxima(1);na frente(1);close(1);preferência(1);em evidência(1);exclusividade(1);essencial(1);enquadramento mais próximo(1);maior importancia(1);evidência(1);fronte(1);ideia inicial(1);privilegiado(1);primeiramente(1);primeira impressão(1);primeira vista(1);frente(1);rumo ideal(1);com maior prioridade(1);com mais enfoque(1);na frente dos outros(1);plano próximo a câmera(1);a(1);urgente(1);enfoque principal(1);s(1);ênfase(1);que se destaca de imediato(1);foco principal(1);assunto importante(1)
processo_seletivo	processo_seletivo	processo/n_seletivo/a	processo	seletivo	30	4.5000	0.7311	4.8000	0.4842	4.6333	0.5561	seleção(15);concurso(10);processo de escolha(3);vestibular(3);processo de seleção(3);escolha(3);filtro(2);entrevista de emprego(2);recrutamento(2);processo escolha(1);ação de escolha(1);encontrar, procurar(1);conjunto de etapas(1);concurso seletivo(1);evolução(1);procedimento, entrevista, selecionar(1);penerão(1);atividade de seleção(1);processo classificatório(1);exame de entrada(1);candidatura(1);prova seletiva(1);processo que selecionará os candidatos mais apropriados(1);seleção de candidatos(1);algo que seleviona(1);processo eliminatorio(1);a(1);exame(1);s(1);competição(1)
pronto_socorro	pronto_socorro	pronto/a_socorro/n	socorro	pronto	35	3.5429	1.2912	3.0571	1.4541	2.6286	1.4968	hospital(13);emergência(11);pronto atendimento(7);emergencia(4);emergência médica(2);posto de saúde(2);uti(2);urgência médica(1);socorro imediato(1);sala de emergência(1);urgencia(1);urgências(1);ajuda instantânea(1);hps(1);socorro urgente(1);24 horas(1);pa(1);sus(1);plantão de hospital(1);atendimento rápido à feridos ou doentes(1);espaço no hospital destinado às urgências(1);samu(1);a(1);áread e emergências(1);posto de emergência(1);unidade de atendimento(1);assistencia imediata(1);ala de emergência do hospital(1);atendimento urgente(1);hospital de emergência(1);atendimento de emergência(1);local de atendimento à vítimas(1);emergência clínica(1);atendimento medico(1);unidade de tratamento intensivo(1);upa(1);socorro rápido(1);s(1);socorro que é dado sem necessidade de agendamento prévio(1);local onde se é atendido no exato momento da solicitação(1);unidade de saúde(1)
príncipe_encantado	príncipe_encantado	príncipe/n_encantado/a	príncipe	encantado	36	2.3333	1.2189	2.0000	0.9856	2.0278	0.9996	homem perfeito(14);homem ideal(9);homem dos sonhos(6);príncipe(3);par ideal(2);amor da vida(2);cavalheiro(2);par perfeito(2);homem considerado muito desejável(1);príncipe bonito(1);homem desejado(1);príncipe mágico(1);homem sonhado(1);amor perfeito(1);pessoa charmosa(1);homem(1);grande amor(1);partido perfeito(1);homem para casar(1);homem prefeito(1);conto de fadas(1);príncipe muito belo(1);amor prometido(1);marido(1);principe da disney(1);pessoa dos sonhos(1);principe perfeito(1);pessoa perfeita(1);homem cobiçado(1);animado(1);a(1);personagem de contos de fadas(1);príncipe galante(1);herói(1);par romântico(1);fábula(1);príncipe de desenho(1);romeu(1);pretendente(1);pretendente dos sonhos(1);nobre(1);homem certo(1);amado(1);sedutor(1);s(1);sangue azul(1);pessoa ideal(1);alma gêmea(1);amor(1);cavaleiro(1);homem completo(1)
puro_sangue	puro_sangue	puro/a_sangue/n	sangue	puro	35	2.0286	1.6713	2.4000	1.9433	1.8286	1.5622	de raça(11);raça pura(7);pedigree(6);sem mistura(4);puro(4);com pedigree(4);legítimo(3);genuíno(2);raça(2);sangue azul(2);linhagem pura(1);de pedigree(1);primeira categoria(1);oposto de vira lata(1);sangue nobre(1);irritado(1);pureza(1);ascendência de qualidade(1);raça específica(1);bagual(1);sem mistura entre raças(1);autêntico(1);de sangue puro(1);de linhagem(1);genes puros(1);tem sangue puro(1);animal puro(1);sem mistura de raças(1);descendente(1);sem misturas(1);a(1);somente uma etnia(1);de raça pura(1);legitimo(1);que provém da mesma etnia(1);tem sangue nobre(1);s(1);brabo(1);hereditariedade pura(1);sem outra cruza(1)
pão_duro	pão_duro	pão/n_duro/a	pão	duro	41	0.1951	0.5577	0.4146	0.8359	0.2439	0.5376	mão de vaca(26);avarento(14);mesquinho(12);mão fechada(10);sovina(9);econômico(3);egoísta(2);muquirana(2);pechinchador(1);canguinhas(1);mesquinha(1);pessoa mesquinha(1);pessoa não generosa(1);não gastar dinheiro(1);ganancioso(1);egoísta com dinheiro(1);pessoa que não gasta(1);poupa recursos(1);judeu(1);sovino(1);não gasta muito(1);a(1);que não compartilha(1);s(1);não gasta dinheiro(1)
pé_quente	pé_quente	pé/n_quente/a	pé	quente	41	0.2683	0.5926	0.3415	0.6168	0.1951	0.5109	sortudo(34);afortunado(10);com sorte(5);boa sorte(3);que traz sorte(2);sorte(2);sem azar(2);pessoa com sorte(2);felizardo(2);rabudo(2);grande sorte(1);sortuda(1);alguem de muita sorte(1);pessoa afortunada(1);com muita sorte(1);geralmente ganha(1);premiado(1);que acerta(1);gorar o adversario(1);pessoa sortuda(1);que sempre se dá bem(1);macumbeiro(1);pessoa de boa sorte(1);dá sorte aos próximos(1);bem aventurado(1);atrai sorte(1);pessoa de sorte(1);com fortuna(1);a(1);transmite boa sorte(1);aquele que nasceu virado para a lua(1);que dá sorte(1);cara de sorte(1);s(1);traz sorte(1)
pé_direito	pé_direito	pé/n_direito/a	pé	direito	24	0.2917	0.9079	0.2083	0.5882	0.2917	0.7506	altura(11);distância do pavimento ão teto(3);sorte(3);altura do teto(3);altura da parede(2);altura até o teto(2);distância(1);comprimento(1);distancia do teto ão chão(1);altura entre piso e forro(1);altura do arco em que um pilar se apoia(1);boa fase(1);medida de altura(1);altura da casa(1);usada em arquitetura(1);parede(1);altura de um comodo(1);ponto mais alto de uma construção(1);medida da altura de um piso(1);a(1);distância do telhado(1);altura entre chão e teto(1);pé quente(1);paredes(1);distância entre teto e chão(1);altura máxima(1);metragem(1);tamanho(1);s(1);teto(1);espaço vertical(1)
pé_frio	pé_frio	pé/n_frio/a	pé	frio	36	0.1944	0.4014	0.4722	0.9706	0.4167	0.7319	azarado(26);sem sorte(12);azarento(5);azar(5);falta de sorte(4);má sorte(3);desafortunado(3);pouca sorte(2);agourento(2);com pouca sorte(1);azarada(1);pessoa azarada(1);a(1);mal agoro(1);que não traz sorte(1);mal aventurado(1);que não dá sorte(1);pessoa com atitude negativa(1);infortunado(1);que da azar(1);dá azar a quem está proximo(1);alguém com muito azar(1);pessoa com má sorte(1);s(1);pessoa com azar(1);malfadado(1)
pólo_aquático	pólo_aquático	pólo/n_aquático/a	pólo	aquático	27	2.4074	2.1170	4.5926	1.3376	2.6667	2.0939	polo na água(4);esporte(4);esporte aquático(4);handebol na água(3);pólo na água(2);futebol na água(2);futebol aquático(2);pólo(2);pólo de piscina(1);esporte polo praticado na agua(1);esporte aquatico(1);modalidade esportiva(1);pólo na piscina(1);polo(1);water polo(1);esporte praticado na piscina(1);esporte de polo(1);jogo aquatico(1);pólo não terretre(1);futebol de piscina(1);jogo na piscina(1);águaball(1);futebol aquatico(1);vôlei aquatico(1);atividade aquática(1);esprote de psina(1);pólo na agua(1);pólo de água(1);natação(1);polo na piscina(1);a(1);esporte olímpico(1);futebol com a mão na água(1);jogo de polo que ocorre no mar ou na piscina ão inves de em terra(1);pólo jogado na água(1);vôlei de piscina(1);jogo de pólo na água(1);handball na água(1);s(1);esporte a nado(1);desporto(1);handebol aquático(1)
quadro_negro	quadro_negro	quadro/n_negro/a	quadro	negro	40	4.5750	0.7808	2.4500	1.6939	2.9250	1.5424	lousa(28);quadro(19);quadro verde(6);quadro de giz(5);quadro preto(4);quadro branco(2);quadro de escola(2);quadro de escrever(2);louza(2);quadro didático(1);louça(1);quadro para escrever(1);lousa negra(1);plano de escrita do professor(1);painel de ardósia(1);objeto que serve para anotações(1);quadro de sala de aula(1);quadro para giz(1);quadro grande(1);a(1);quadro de aula(1);superfície utilizada para escrita(1);aula(1);s(1);quadro escolar(1)
queda_livre	queda_livre	queda/n_livre/a	queda	livre	32	4.2188	1.2374	3.1250	1.3619	3.3125	1.3545	queda(10);despencar(3);queda constante(2);queda brusca(2);cair livremente(2);descida(1);gravitação sem atrito(1);despencar de valores(1);queda rápida(1);queda sem interrupções(1);caída rápida(1);queda sem desaceleração(1);descensão(1);queda sem auxílio para diminuir a velocidade(1);salto livre(1);sem freio(1);rápida desvalorização(1);desabamento(1);decadencia(1);queda desequipado(1);cair sem ajuda alguma(1);queda desenfreada(1);queda longa(1);queda por um período prolongado(1);derrocada(1);salto sem paraquedas(1);queda sem diminuição do vetor velocidade(1);cair abruptamente(1);falencia(1);queda sem paraquedas(1);queda de uma posição alta(1);pular(1);despenhadeiro(1);colapso(1);desenfrado(1);a(1);pulo(1);queda abrupta(1);cair(1);queda sem obstáculo(1);cair sem parar(1);queda vertiginosa(1);queda direta(1);franco despencar(1);rápida descida(1);descer(1);s(1);queda sem impedimentos(1);abismo(1);mql(1);mudança negativa abrupta(1);desabar(1);queda sem parar(1)
quinto_categoria	quinta_categoria	quinto/a_categoria/n	categoria	quinta	36	2.5000	1.4639	0.7778	1.1738	1.0556	1.1450	ruim(16);baixa qualidade(10);péssima qualidade(8);mal feito(4);péssimo(2);qualidade ruim(2);vulgar(2);sem valor(2);má qualidade(2);de baixa qualidade(1);baixíssima qualidade(1);categoria duvidosa(1);sem utilidade(1);porcaria(1);de má qualidade(1);miserável(1);indesejável(1);de pouca qualidade(1);pouca qualidade(1);comum(1);qualidade pobre(1);pessimo(1);inferior(1);segunda mão(1);baixa categoria(1);de má reputação(1);chinelo(1);sem qualidade(1);insatisfatório(1);pífio(1);a(1);ralé(1);pobre(1);baixo nível(1);s(1);horrível(1);algo ruim(1);tosco(1)
rede_social	rede_social	rede/n_social/a	rede	social	29	2.9655	1.2672	4.1379	1.0930	2.9655	1.4512	rede de contatos(3);rede(2);rede de amizades(2);site de relacionamento(2);comunidades virtuais(2);sites de relacionamento(2);forma de conectar se ão mundo através de dispositivos eletrônicos(1);grupo virtual(1);website social(1);rede de relacionamento(1);site(1);local virtual de socialização(1);comunidades online(1);social na internet(1);relacionamento virtual(1);conexões virtuais(1);blog(1);teia social(1);local de compartilhamento(1);organização social(1);sites de comunicação social(1);local virtual de encontro de amigos(1);malha social(1);internet(1);local de entretenimento(1);ambiente virtual para socializar(1);app de interação social(1);site de relacionamentos(1);conhecidos(1);website(1);rede de vivência(1);redes de pessoas(1);comunidades na internet(1);redes de comunicação online(1);rede onde pessoas interagem entre si(1);social network(1);grupo na internet(1);rede de pessoas(1);facebook(1);estrutura social(1);amigos(1);sites de interação(1);network social(1);conexões sociais(1);a(1);app de comunicação(1);microblog(1);sites de amizades(1);na internet(1);s(1);mídia social(1);conexão virtual entre pessoas(1);rede de pessoas conectadas(1);conexão social(1)
regime_político	regime_político	regime/n_político/a	regime	político	34	3.4412	1.4604	4.5588	1.1855	3.6765	1.4082	sistema político(9);forma de governo(9);governo(5);modo de governo(4);regime de governo(3);organização política(2);regime governamental(2);regime(2);política(2);tipo de governo(2);constituição(2);medidas políticas(1);politica(1);campanha política(1);metodologia politica(1);doutrina política(1);modo de governar(1);democracia(1);aristocracia(1);estrutura política(1);regência(1);forma de governar(1);poder na política(1);oligarquia(1);modelo estatal(1);forma de regimento(1);administração(1);estrutura da ideologia política(1);organização da forma de governo(1);poder(1);meio de governo(1);partido(1);tipo de organização do estado(1);estratégia de governo(1);modelo político(1);sistema de governo(1);característica de governo(1);estado(1);a(1);federação(1);organização do estado(1);visão política(1);domínio(1);s(1);república(1);forma de reger um país(1);poder no governo(1);monarquia(1)
relógio_analógico	relógio_analógico	relógio/n_analógico/a	relógio	analógico	30	4.9667	0.1826	4.5333	0.8996	4.7667	0.9353	relógio(12);relógio de ponteiro(9);relógio de ponteiros(8);relógio não digital(5);relógio mecânico(3);relogio de ponteiro(3);relógio antigo(3);timer analógico(1);ponteiros(1);relógio clássico(1);marcador de tempo(1);relógio classico(1);medidor de tempo(1);relógio com ponteiros(1);relógio solar(1);relogio não digital(1);relogio comum(1);relogio antigo(1);relógio digital(1);tempo(1);relógio de parede(1);cuco(1);a(1);s(1);relógio de pulso(1);horas(1);relógio que é analógico(1)
relógio_biológico	relógio_biológico	relógio/n_biológico/a	relógio	biológico	30	2.1667	1.4404	4.4000	0.9322	2.1000	1.6887	relógio interno(3);tempo biológico(2);relógio do corpo(2);rotina(2);mecanismo do corpo humano(2);ciclo biológico do sono(1);percepção temporal do corpo(1);rotina corporal(1);tempo do corpo(1);bom senso biologico(1);controlador do metabolismo(1);necessidade(1);relógio orgânico(1);ritmo fisiológico(1);horário biológico(1);ciclo natural(1);tempo biologico(1);relógio corporal(1);despertador biológico(1);ritmo de vida(1);mecânica do organismo(1);ciclo de processos fisiológicos(1);funcoes do cropo que são ditadas por condicoes e caracteristicas organicas(1);metabolismo(1);ciclo circadiano(1);ciclo biológico(1);funcionamento intestinal(1);tempo do organismo(1);processo humano(1);ciclo biologico(1);tempo de vida(1);função vital(1);ciclo diário(1);ritmo circadiano(1);pontualidade natural(1);medidor biologico(1);costume do corpo(1);ciclo do sono(1);cronômetro interno(1);relogio do corpo humano(1);processo periódico biológico(1);chamado da natureza(1);relógio humano(1);rotina biológica(1);relógio natural(1);a(1);horario de sono(1);funcionamento fisiológico(1);vitalidade(1);ciclo corporal(1);percepção humana de tempo(1);comportamento fisiológico do organismo(1);forma de regular funções vitais(1);s(1);instinto(1);sensação de passar do tempo(1);tempo de processo(1);programação(1)
reta_final	reta_final	reta/n_final/a	reta	final	37	0.8649	0.9764	3.4595	1.7732	1.1892	1.1981	fim(6);perto do fim(5);término(4);final(4);desfecho(4);parte final(4);última etapa(3);finaleira(3);chegada(3);acabando(2);conclusão(2);última parte(2);finalização(2);fim da linha(2);última fase(2);etapa final(2);conclusão da trajetória(1);fim esta proximo(1);ultima etapa(1);fim de prazo(1);últimas etapas(1);proximo do fim(1);termino(1);quase no fim(1);momentos antes ão fim(1);parte do fim(1);última chance(1);últimos tempos(1);começo do fim(1);perto do término(1);período próximo ão fim(1);ponto de chegada(1);próximo ão fim(1);inicio do fim(1);linha de chegada(1);fase final(1);quase acabando(1);útlima etapa(1);finalera(1);última reta(1);próximo do fim(1);eminente ão seu término(1);a(1);tempos finais(1);últimos instantes(1);limite de tempo(1);período final(1);momentos finais(1);s(1);últimos momentos(1);ultimo gás(1)
roda_gigante	roda_gigante	roda/n_gigante/a	roda	gigante	30	4.0667	1.2576	4.3000	0.9523	4.0000	0.9469	brinquedo(5);brinquedo de parque(4);roda panorâmica(4);roda(3);grande roda(3);atração(3);roda grande(2);montanha russa(2);gira gira(2);brinquedo de parque de diversão(2);brinquedo circular de parque(1);roda giratoria grande(1);brinquedo para diversão(1);equipamento para diversão(1);brinquedo de parque de diversões(1);roda enorme(1);brinquedo de um parque de diversões(1);entretenimento(1);parque de diversões(1);diversão(1);brinquedo circular(1);roda grande que gira(1);brinquedo giratório(1);roda que gira(1);atração circular de parque(1);roda giratoria(1);s(1);brinquedo de parques(1);brinquedo gigante(1);rodão(1);atração do parque de diversões(1);carrossel(1);roda panoramica(1);roda de parque de diversões(1);a(1);brinquedo infantil(1);brinquedo de roda(1);atração grande em formato de roda(1);circulo que gira(1);brinquedo grande(1);brinquedo que é uma roda giratória muito grande, levando pessoas ão longo de sua circunferência(1);brinquedo que roda(1);não sei mais(1);roda para crianças(1);brinquedo em parque de diversões(1);brinquedo do parque de diversão(1)
roleta_russo	roleta_russa	roleta/n_russo/a	roleta	russa	31	1.4839	1.2348	0.3548	0.7549	0.4194	0.6204	jogo de azar(6);jogo de sorte(2);suicídio(2);roleta soviética(2);loteria(2);aleatório(2);jogo de probabilidades(1);sem controle(1);na sorte(1);testar a sorte(1);loucura(1);aleatoriedade(1);furdúncio(1);evento imprevisível(1);dúvida(1);vai ou racha(1);roleta randômica(1);sorteio(1);mistura imprevisível(1);ao acaso(1);roleta da rússia(1);sorte(1);testar o acaso(1);insanidade(1);roleta aleatória(1);jogo mortal(1);mistura(1);aposta arriscada(1);alto risco(1);teste de risco(1);beco sem saida(1);evento aleatório(1);confusão(1);roleta de chances(1);jogo(1);roleta da morte(1);variedade(1);brincar com fogo(1);situação perigosa(1);tiro pro alto(1);a(1);algo arriscado(1);jogo arriscado(1);jogo arriscado de sorte(1);aposta(1);perigo(1);surpresa(1);s(1);rifa(1);jogo de azar letal(1);jogo de chances(1);maluquice(1);jogo da morte(1)
saia_justo	saia_justa	saia/n_justo/a	saia	justa	34	0.4118	0.9883	0.9706	1.3368	0.6176	1.0155	situação difícil(8);situação complicada(7);constrangimento(6);situação constrangedora(6);problema(4);situação embaraçosa(3);vergonha(3);complicação(3);embaraço(2);situação delicada(2);pressão(2);situação desconfortável(2);enrascada(2);situação vergonhosa(2);aperto(2);embaraçamento(1);saia pequena(1);mal entendido(1);corda bamba(1);dificuldade, vergonha, timidez, situação delicada(1);pente fino(1);momento constrangedor(1);dificuldade(1);vestido justo(1);situação constangedora(1);enrrascada(1);dificuldade em andar (porque a saia é muito justa)(1);sem saída(1);situação(1);cilada(1);ocasião embaraçosa(1);a(1);decisão difícil(1);situação inconveniente(1);situação vexatória(1);situação chata(1);s(1);opções ruins(1);difícil decisão(1);em duvida(1)
sala_cirúrgico	sala_cirúrgica	sala/n_cirúrgico/a	sala	cirúrgica	33	4.6970	0.9180	4.2424	1.0616	4.2424	1.1997	sala de cirurgia(16);sala de operação(8);sala de operações(7);ambulatório(2);sala para cirurgias(2);local de cirurgia(2);sala(2);sala de operações cirúrgicas(1);lugar de operaçoes(1);quarto cirúrgico(1);compartimento de cirurgia(1);sala esterilizada(1);mesa de operações(1);comodo operatório(1);sala limpa(1);ambiente cirúrgico(1);local de médicos(1);sala asséptica(1);hospital(1);sala hospitalar(1);sala de cirugia(1);local a ser realizado cirurgias(1);centro de cirurgias(1);sala onde é realizada cirurgia(1);medicina(1);onde se faz cirurgia(1);sala para cirurgia(1);cirurgia(1);bloco cirúrgico(1);ala cirúrgica(1);consultório cirúrgico(1);sala onde são realizadas cirurgias(1);ambiente de cirurgia(1);lugar de cirurgias(1);salas de cirurgia(1);a(1);lugar para operações(1);uti(1);s(1);local que ocorre cirurgia(1);lugar de intervençoes medicas(1)
salão_paroquial	salão_paroquial	salão/n_paroquial/a	salão	paroquial	26	4.1538	1.2866	4.6923	0.7359	4.1154	1.3062	salão da igreja(7);igreja(5);paróquia(4);salão(4);salão da paróquia(3);salão de festas da igreja(3);salão de festas(2);paroquia(2);sala administrativa da igreja(1);salão pertencente a paróquia(1);pavilhão(1);ambiente utilizado para atividade da igreja católica(1);salão provinciano(1);freguesia(1);administração da paróquia(1);salão de eventos da igreja(1);centro de eventos paroquial(1);salão comunal(1);sala paroquial(1);local de realizações de comemorações católicas(1);salão da paroquia(1);salão religioso(1);ambiente festivo pastoril(1);salão de igreja(1);local de encontro informal dos fiéis(1);centro social da igreja(1);auditório paroquial(1);a(1);sala(1);salão canonico(1);s(1);comunidade católica(1);sede da paróquia(1)
sangue_azul	sangue_azul	sangue/n_azul/a	sangue	azul	33	1.6970	1.5709	0.4848	1.0642	0.4848	0.8337	nobreza(14);realeza(8);sangue nobre(5);nobre(5);rico(4);sangue real(4);riqueza(2);superior(2);pureza(2);liderança(2);elite(2);destaque(1);distinção(1);aptidude a relação humana(1);de origem nobre(1);privilegiado(1);nobilidade(1);classe alta(1);herança real(1);torcedor do gremista(1);sangue fino(1);veia azul(1);real(1);sangue de alguém que pertence a realeza(1);sangue de realeza(1);aptitude a liderança(1);membro da realeza(1);alguém da mais alta classe(1);a(1);majestade(1);oriundo de família nobre(1);sangue da nobreza(1);ligação com a realeza(1);espirito nobre(1);s(1)
sangue_frio	sangue_frio	sangue/n_frio/a	sangue	frio	32	1.1250	1.2115	1.5000	1.5658	0.9062	1.1176	sem piedade(8);sem emoção(5);cruel(5);calmo(4);sem remorso(4);frieza(3);brutalmente(2);sem dó(2);calmamente(2);calma(2);friamente(2);sem remorsos(1);premeditado(1);lógico(1);sem pena(1);não se preocupa com nada(1);sem sentimentos(1);sobriedade(1);de modo sumário(1);indiferente(1);com maldade(1);insensivelmente(1);planejado(1);s(1);sem medo(1);tranquilamente(1);serenidade(1);inconsequente(1);sem emoções(1);tranquilo(1);sem misericórdia(1);impiedosamente(1);mal(1);sem arrependimentos(1);a(1);direta(1);precisão(1);sem achar errado(1);de forma calma(1);impiedoso(1);maudade(1);sem hesitação(1);com indiferença(1);alto controle emocional(1)
sangue_quente	sangue_quente	sangue/n_quente/a	sangue	quente	34	1.2647	1.3328	1.4412	1.3071	1.1765	1.3136	irritado(6);raiva(5);nervoso(4);brabo(4);impaciência(3);irritabilidade(3);raivoso(2);fúria(2);ira(2);esquentado(2);passional(2);temperamento forte(2);destemido(1);que se irrita facilmente(1);temperamento esquentado(1);sortudo(1);emotivo(1);paixão(1);bravo(1);ódio(1);ser emotivo(1);irritável(1);não racional(1);enervado(1);cabeça quente(1);audaz(1);emoções à flor da pele(1);ímpeto(1);pessoa sem autocontrole(1);transtornado(1);sangue nos olhos(1);personalidade forte(1);ardente(1);enérgico(1);ousado(1);pessoa nervosa(1);inconsequente(1);caloroso(1);sem paciência(1);arretado(1);afetivo(1);com raiva(1);alterado(1);ser nervoso(1);estou de cabeça quente, meu sangue ferveu(1);a(1);pavio curto(1);impaciente(1);estressado(1);pavil curto(1);descontrolado(1);nervoso, irritado, vermelho(1);s(1);temperamento(1);agitado(1);levado pelos sentimentos ão invés de a razão(1);enraivecido(1);estourado(1)
secretário_eletrônico	secretária_eletrônica	secretário/n_eletrônico/a	secretária	eletrônica	24	2.0833	1.5581	4.5000	1.0632	2.6667	1.4939	caixa de mensagens(2);resposta automática(2);atendedor automático(2);telefone(2);automação(2);secretária digital(2);gravador(2);recebedor de mensagens(1);atendedor de chamadas(1);gravador de chamadas perdidas(1);gravadora de mensagem(1);caixa postal do telefone(1);função do telefone que guarda recados(1);caixa postal eletronica(1);máquina que atende telefones automaticamente(1);caixa postal de voz(1);atendedor telefônico(1);dispositivo eletrônico(1);agenda de recados(1);atendente automatizada(1);mecanismo(1);caixa de menssagens(1);robo(1);auto respondedor(1);máquina que arquiva recados telefonicos(1);dispositivo utilizado para enviar mensagens que serão posteriormente ouvidas(1);máquina que recebe mensagens e repassa(1);mensagem automatica(1);correio de voz(1);secretaria virtual(1);secretária virtual(1);porta voz de tomada(1);caixa postal(1);mensagem de voz(1);gravador de mensagens telefônicas(1);secretaria automática(1);a(1);gravadas(1);máquina de respostas(1);s(1);caixa de mensagem(1);robô(1);aparelho eletronico que funciona como uma secretaria(1);mensagens de voz(1)
